Enrollment ID,Internal Class ID,STUDENT: Person ID
177768,44466,16593
177683,44466,16597
228607,45042,16597
177785,44466,16596
177635,44466,16595
177847,44466,17413
177805,44466,17415
177742,44466,17414
177906,44466,17411
177642,44466,17412
228552,45042,17412
228884,45042,17410
177966,44466,17410
228815,45042,17411
177559,44466,17418
228470,45042,17418
177697,44466,17420
177572,44466,17416
177922,44466,17424
228833,45042,17424
177896,44466,17421
177917,44466,17422
228529,45042,17407
177612,44466,17407
177835,44466,17408
177661,44466,17409
177534,44466,17405
228446,45042,17405
177653,44466,17406
228569,45042,17406
177528,44466,17403
177618,44466,17404
177607,44466,17473
228524,45042,17473
177633,44466,17476
177591,44466,17468
228505,45042,17468
177786,44466,17470
177943,44466,17471
177615,44466,17507
177673,44466,17505
228594,45042,17505
177553,44466,17478
177595,44466,17477
177747,44466,13423
228668,45042,13423
177654,44466,13425
228570,45042,13425
177792,44466,13422
177622,44466,13421
228537,45042,13421
177973,44466,13420
177522,44466,13426
228434,45042,13426
228585,45042,13427
177665,44466,13427
177800,44466,13428
177508,44466,13429
177526,44466,13431
177882,44466,12786
228790,45042,12786
177863,44466,12787
177702,44466,12788
177507,44466,12791
228420,45042,12791
177823,44466,12790
177968,44466,12789
177754,44466,12826
228675,45042,12826
177562,44466,12793
177704,44466,12792
228627,45042,12792
177712,44466,13301
177696,44466,13419
177546,44466,13234
177923,44466,13433
228835,45042,13433
177557,44466,13432
177601,44466,13442
228777,45042,15081
177866,44466,15081
177879,44466,15013
177829,44466,15012
177985,44466,12530
228908,45042,12530
177774,44466,12783
228690,45042,12783
177944,44466,12782
177604,44466,12784
228521,45042,12784
177867,44466,12785
177781,44466,12529
177502,44466,12528
177772,44466,10824
177815,44466,10812
177576,44466,10813
228489,45042,10813
177809,44466,10816
228721,45042,10816
228707,45042,10817
177790,44466,10817
177975,44466,10810
228892,45042,10810
228730,45042,10812
177575,44466,10803
177719,44466,10804
177520,44466,10808
228432,45042,10808
177648,44466,10717
228559,45042,10717
177756,44466,10739
228677,45042,10739
177750,44466,10746
177541,44466,10755
177751,44466,10752
177721,44466,10757
177705,44466,10763
228628,45042,10763
228821,45042,10765
177910,44466,10765
177841,44466,10801
177732,44466,10799
177971,44466,10798
177533,44466,10797
177582,44466,10669
228495,45042,10669
177650,44466,10668
228566,45042,10668
177641,44466,10670
228551,45042,10670
177608,44466,10697
177674,44466,10664
228596,45042,10664
177605,44466,10662
228522,45042,10662
177625,44466,10661
177568,44466,10663
177861,44466,10703
228774,45042,10703
177621,44466,10704
228536,45042,10704
177862,44466,10699
177778,44466,10701
177811,44466,10700
177889,44466,10712
228797,45042,10712
177638,44466,10714
177519,44466,10705
228431,45042,10705
177524,44466,10555
228436,45042,10555
177668,44466,10552
228694,45042,10617
177779,44466,10617
177912,44466,10583
177602,44466,10580
228519,45042,10580
177527,44466,10619
228439,45042,10619
177563,44466,10642
177514,44466,10625
177736,44466,10657
228658,45042,10657
177962,44466,10656
228879,45042,10656
177902,44466,10658
228811,45042,10658
177717,44466,10652
177701,44466,10649
177819,44466,10650
177773,44466,10643
178006,44466,10380
228929,45042,10380
177965,44466,10377
177594,44466,10372
177806,44466,10373
177700,44466,10374
177814,44466,10383
228729,45042,10383
177789,44466,10381
228705,45042,10381
177999,44466,10385
228922,45042,10385
177978,44466,10390
228899,45042,10390
228516,45042,10391
177598,44466,10391
177828,44466,10397
228744,45042,10397
177707,44466,10431
177686,44466,10429
177753,44466,10423
177921,44466,10422
177880,44466,10366
177627,44466,10367
177518,44466,10371
177812,44466,10370
177685,44466,10368
177920,44466,10320
177499,44466,10321
177930,44466,10446
228845,45042,10446
228747,45042,10439
177833,44466,10439
177834,44466,10438
228748,45042,10438
177908,44466,10436
228817,45042,10436
177799,44466,10434
177735,44466,10432
177844,44466,10486
228758,45042,10486
177876,44466,10480
177983,44466,10477
177623,44466,10453
177684,44466,10474
177775,44466,10476
177935,44466,10452
228850,45042,10452
228538,45042,10453
177897,44466,10495
228807,45042,10495
177887,44466,10496
228553,45042,10503
177643,44466,10503
177926,44466,10489
228839,45042,10489
177821,44466,10488
228735,45042,10488
177679,44466,10491
228600,45042,10491
177997,44466,10493
228919,45042,10493
177616,44466,10542
228532,45042,10542
177886,44466,10539
228795,45042,10539
177820,44466,10537
177784,44466,10532
177590,44466,10526
177976,44466,10528
177870,44466,10529
177937,44466,10229
177628,44466,10228
177892,44466,10225
177951,44466,10183
177670,44466,10274
177987,44466,10046
177743,44466,231432
228665,45042,231432
177532,44466,231433
228444,45042,231433
228417,45042,231416
177501,44466,231416
177523,44466,231431
228435,45042,231431
228698,45042,234533
228545,45042,231899
177770,44466,234539
228686,45042,234539
177782,44466,234533
178004,44466,234697
228927,45042,234697
228601,45042,234695
177680,44466,234695
228614,45042,235052
228904,45042,235055
177624,44466,234789
177733,44466,235181
228656,45042,235181
228909,45042,234780
177986,44466,234780
228754,45042,234764
177840,44466,234764
228930,45042,234785
178008,44466,234785
228539,45042,234789
177640,44466,234699
228550,45042,234699
177761,44466,234730
177941,44466,234710
228857,45042,234710
228592,45042,234732
177671,44466,234732
228680,45042,234730
177564,44466,234735
228473,45042,234735
177871,44466,234761
228782,45042,234761
178000,44466,235254
228923,45042,235254
177822,44466,235258
228736,45042,235258
228749,45042,235259
177836,44466,235259
228762,45042,235263
177848,44466,235263
177959,44466,235270
228876,45042,235270
177957,44466,235269
177911,44466,235285
228822,45042,235285
177948,44466,235282
228863,45042,235282
177525,44466,235280
228437,45042,235280
177560,44466,235273
228471,45042,235273
177634,44466,235272
228544,45042,235272
228880,45042,235237
177952,44466,235235
177963,44466,235237
177825,44466,235236
228636,45042,235241
177713,44466,235241
177851,44466,235234
228765,45042,235234
228868,45042,235235
228708,45042,235228
177791,44466,235228
177609,44466,235185
228525,45042,235185
177928,44466,235213
228842,45042,235213
177728,44466,235216
228649,45042,235216
177687,44466,235227
228608,45042,235227
177620,44466,235218
228535,45042,235218
177953,44466,235519
228869,45042,235519
177689,44466,235290
228609,45042,235290
177613,44466,235289
228582,45042,236595
177663,44466,236595
228828,45042,236647
177915,44466,236647
177755,44466,236645
228676,45042,236645
177709,44466,236629
228633,45042,236629
228670,45042,236648
177749,44466,236648
177513,44466,236658
228425,45042,236658
177737,44466,236671
228659,45042,236671
228549,45042,236708
228722,45042,236712
177611,44466,236704
228528,45042,236704
177497,44466,236687
177711,44466,236676
228635,45042,236676
177720,44466,236680
228642,45042,236680
228786,45042,236753
177877,44466,236753
177606,44466,236767
228523,45042,236767
177958,44466,236764
228874,45042,236764
177993,44466,236717
228915,45042,236717
177810,44466,236712
177934,44466,236750
228849,45042,236750
177868,44466,236721
228778,45042,236721
228844,45042,238500
177584,44466,238506
228499,45042,238506
177932,44466,238488
228847,45042,238488
177495,44466,238492
228413,45042,238492
177714,44466,238487
228637,45042,238487
228541,45042,238195
177626,44466,238195
177925,44466,238369
228838,45042,238369
178003,44466,238376
228926,45042,238376
177752,44466,238387
228671,45042,238387
177946,44466,238388
228861,45042,238388
177669,44466,237464
228588,45042,237464
228587,45042,238178
177666,44466,238178
228481,45042,237365
177570,44466,237365
177850,44466,237361
228764,45042,237361
177745,44466,237357
228666,45042,237357
177845,44466,237312
228759,45042,237312
177949,44466,237236
228864,45042,237236
177708,44466,237175
228632,45042,237175
228497,45042,241004
177740,44466,240997
228663,45042,240997
228487,45042,240992
177698,44466,240995
228623,45042,240995
228852,45042,240836
177574,44466,240986
228486,45042,240986
228578,45042,240875
177658,44466,240875
228472,45042,241158
177529,44466,241164
228441,45042,241164
177530,44466,241165
228442,45042,241165
177813,44466,241077
228728,45042,241077
228798,45042,241050
177890,44466,241050
177535,44466,241048
228447,45042,241048
228531,45042,241276
228629,45042,241272
177746,44466,241344
228667,45042,241344
228700,45042,241179
228462,45042,241166
177998,44466,241172
228921,45042,241172
228445,45042,241391
177651,44466,241503
228567,45042,241503
228638,45042,241385
228412,45042,241671
177777,44466,241566
228693,45042,241566
228792,45042,241554
228674,45042,239089
177504,44466,239176
228419,45042,239176
177989,44466,239989
228912,45042,239989
228893,45042,239021
177578,44466,238519
228491,45042,238519
177581,44466,238526
228494,45042,238526
177690,44466,238536
228611,45042,238536
177731,44466,238566
177596,44466,238567
228513,45042,238567
228457,45042,238550
177549,44466,238550
228655,45042,238566
228605,45042,240511
177655,44466,240535
228572,45042,240535
228634,45042,240472
177710,44466,240472
177883,44466,240454
228791,45042,240454
228883,45042,240373
228508,45042,240393
228718,45042,240608
177872,44466,240663
177738,44466,240725
228783,45042,240663
228910,45042,240773
228661,45042,240725
228586,45042,240789
177831,44466,240835
228745,45042,240835
228820,45042,243691
228741,45042,243728
228770,45042,243558
177857,44466,243558
228555,45042,243639
177979,44466,243556
228900,45042,243556
177939,44466,243432
228854,45042,243432
228860,45042,243386
177837,44466,243388
228751,45042,243388
228755,45042,243356
177496,44466,243385
228414,45042,243385
228461,45042,243314
228837,45042,243304
228602,45042,242860
177646,44466,242853
228557,45042,242853
177580,44466,242850
228493,45042,242850
228787,45042,242848
228672,45042,242754
177639,44466,242710
228548,45042,242710
228684,45042,242755
177766,44466,242755
177878,44466,242848
228488,45042,243163
177762,44466,243164
228885,45042,243232
177763,44466,243176
177691,44466,243168
228612,45042,243168
228460,45042,242947
178002,44466,243136
228925,45042,243136
228712,45042,242434
177797,44466,242434
228426,45042,242439
177855,44466,242448
228768,45042,242448
228723,45042,242333
228785,45042,242368
228875,45042,242428
177875,44466,242368
228540,45042,242705
228819,45042,242629
177657,44466,242665
228575,45042,242665
228804,45042,242588
177954,44466,242628
228870,45042,242628
177515,44466,242530
228427,45042,242530
228599,45042,241938
228894,45042,241870
228660,45042,241673
228561,45042,241802
178001,44466,241790
228924,45042,241790
228619,45042,241999
177726,44466,242000
228651,45042,241995
228727,45042,242074
228647,45042,242000
228673,45042,242330
177990,44466,252117
228913,45042,252117
177614,44466,252351
228530,45042,252351
228510,45042,252184
177545,44466,252213
228454,45042,252213
177725,44466,251786
228646,45042,251786
177807,44466,252023
228719,45042,252023
177759,44466,252008
228679,45042,252008
228617,45042,251626
228702,45042,251656
177548,44466,251529
228456,45042,251529
177647,44466,251600
228558,45042,251600
177787,44466,251656
228703,45042,251675
177938,44466,251689
228853,45042,251689
177727,44466,252524
228648,45042,252524
177573,44466,252603
228483,45042,252603
177832,44466,252548
228746,45042,252548
228855,45042,253005
177940,44466,253005
228554,45042,253012
177996,44466,252816
228918,45042,252816
228867,45042,253976
177517,44466,254067
228430,45042,254067
177900,44466,254366
228809,45042,254366
177816,44466,254289
228731,45042,254289
177672,44466,254222
228593,45042,254222
228485,45042,254375
177967,44466,254454
228886,45042,254454
177769,44466,254475
228685,45042,254475
177637,44466,253597
228547,45042,253597
177818,44466,253536
228733,45042,253536
177644,44466,253012
177893,44466,253195
228800,45042,253195
228515,45042,253381
177510,44466,253267
228422,45042,253267
177827,44466,253457
228743,45042,253457
177540,44466,250204
228451,45042,250204
228824,45042,250606
177583,44466,250420
228498,45042,250420
177571,44466,250042
228482,45042,250042
177956,44466,250202
228873,45042,250202
177547,44466,250154
228455,45042,250154
228496,45042,245948
177858,44466,248417
228771,45042,248417
177539,44466,248498
228450,45042,248498
177631,44466,250005
228543,45042,250005
177664,44466,249902
228584,45042,249902
177947,44466,248549
228862,45042,248549
228564,45042,251233
177771,44466,251232
228689,45042,251232
177599,44466,251421
228517,45042,251421
177509,44466,250950
228421,45042,250950
228717,45042,251031
177804,44466,251031
228810,45042,250896
177901,44466,250896
177722,44466,250948
228643,45042,250948
228895,45042,245148
177842,44466,245068
228756,45042,245068
177512,44466,245143
228424,45042,245143
228533,45042,244705
228520,45042,244931
177603,44466,244931
177566,44466,244647
228478,45042,244647
228692,45042,245920
228500,45042,245351
228474,45042,245415
177585,44466,245351
177569,44466,245685
228480,45042,245685
177551,44466,245719
228458,45042,245719
228616,45042,243861
228739,45042,244114
228620,45042,243949
228834,45042,243800
228901,45042,243858
177980,44466,243858
177865,44466,243731
228776,45042,243731
228738,45042,244260
177567,44466,244182
228479,45042,244182
228788,45042,244594
177853,44466,244515
177558,44466,244463
228469,45042,244463
228565,45042,267839
228866,45042,268456
228590,45042,268079
228887,45042,268365
228652,45042,267294
228902,45042,267608
228595,45042,268826
228801,45042,269394
228701,45042,268749
228631,45042,268822
228878,45042,268825
228725,45042,268614
228724,45042,268547
228898,45042,269584
228511,45042,269581
228823,45042,269880
228560,45042,269824
228574,45042,269631
228641,45042,270518
228464,45042,269948
228526,45042,270264
228859,45042,266708
228681,45042,266275
228512,45042,266506
228734,45042,266513
228840,45042,267231
228825,45042,267166
228803,45042,267226
228802,45042,267225
228577,45042,266816
228440,45042,267013
228794,45042,267103
228438,45042,265921
228475,45042,265907
228621,45042,265856
228626,45042,265721
228881,45042,265711
228704,45042,265511
228888,45042,266036
228653,45042,266102
177678,44466,255563
228917,45042,255297
177964,44466,255352
228882,45042,255352
177577,44466,255603
228490,45042,255603
228760,45042,255647
177885,44466,255655
228793,45042,255655
177838,44466,255826
228752,45042,255826
177695,44466,255877
228618,45042,255877
228589,45042,255148
177856,44466,255255
228769,45042,255255
177995,44466,255297
177881,44466,254659
228789,45042,254659
228502,45042,254839
177699,44466,255098
228624,45042,255098
177579,44466,254922
228492,45042,254922
177587,44466,254839
177536,44466,257198
228448,45042,257198
177554,44466,256990
228463,45042,256990
177854,44466,257179
228767,45042,257179
228851,45042,256564
177936,44466,256564
178010,44466,256509
228934,45042,256509
228583,45042,256618
177903,44466,255879
228812,45042,255879
177588,44466,256259
228504,45042,256259
228477,45042,256192
177783,44466,256424
228699,45042,256424
177795,44466,256389
228711,45042,256389
228687,45042,256264
177824,44466,256335
228740,45042,256335
228714,45042,265175
228932,45042,265174
228780,45042,264998
228897,45042,265048
228920,45042,265407
228428,45042,265316
228779,45042,265412
228563,45042,264977
228466,45042,264975
228484,45042,264957
228467,45042,264976
228610,45042,264290
228726,45042,264891
177803,44466,257874
177542,44466,257323
228452,45042,257323
228571,45042,257268
177629,44466,263074
228542,45042,263074
228576,45042,264258
228556,45042,264231
228856,45042,264221
228903,45042,263921
228503,45042,263953
177723,44466,263582
228644,45042,263582
228696,45042,270565
228737,45042,270799
228832,45042,270567
228604,45042,270836
228706,45042,270862
228591,45042,271320
228509,45042,271647
228514,45042,271679
228931,45042,271467
228750,45042,271853
228697,45042,271809
228688,45042,271813
72245,39933,250905
71832,39933,250116
71814,39933,241344
71803,39933,15914
71911,39933,86785
72240,39933,91579
71782,39938,10650
71856,39938,12785
231327,45043,12784
231525,45043,12783
231791,45043,12530
231221,45043,10808
231573,45043,10812
231772,45043,10810
231543,45043,10817
231563,45043,10816
231287,45043,10813
231685,45043,10765
231457,45043,10763
231511,45043,10739
231374,45043,10717
231672,45043,10658
231757,45043,10656
231489,45043,10657
231228,45043,10619
231325,45043,10580
231529,45043,10617
231225,45043,10555
231220,45043,10705
231657,45043,10712
231344,45043,10704
231629,45043,10703
231328,45043,10662
231418,45043,10664
231365,45043,10670
231383,45043,10668
231294,45043,10669
231633,45043,15081
231703,45043,13433
231456,45043,12792
231509,45043,12826
231209,45043,12791
231649,45043,12786
231404,45043,13427
231223,45043,13426
231345,45043,13421
231388,45043,13425
231502,45043,13423
231655,45043,10539
231339,45043,10542
231805,45043,10493
231425,45043,10491
231579,45043,10488
231709,45043,10489
231368,45043,10503
231668,45043,10495
231346,45043,10453
231720,45043,10452
231609,45043,10486
231680,45043,10436
231594,45043,10438
231593,45043,10439
231715,45043,10446
231589,45043,10397
231322,45043,10391
231780,45043,10390
231809,45043,10385
231541,45043,10381
231572,45043,10383
231817,45043,10380
231789,45043,91602
231669,45043,91563
231503,45043,91473
231495,45043,91243
231454,45043,91381
231429,45043,91430
231260,45043,91161
231264,45043,91162
231628,45043,91240
231619,45043,90991
231716,45043,90894
231245,45043,90870
231615,45043,92207
231822,45043,92206
231233,45043,92035
231422,45043,92082
231667,45043,91819
231358,45043,91801
231562,45043,92505
231552,45043,92585
231517,45043,225001
231555,45043,92602
231386,45043,92394
231443,45043,92476
231450,45043,92485
231399,45043,88031
231776,45043,88188
231206,45043,88081
231788,45043,88689
231378,45043,88627
231493,45043,88408
231705,45043,89435
231666,45043,89467
231470,45043,89830
231816,45043,90030
231475,45043,89700
231692,45043,89606
231711,45043,90752
231656,45043,90762
231480,45043,90824
231486,45043,90525
231638,45043,90616
231212,45043,90200
231642,45043,230862
231222,45043,230853
231770,45043,230846
231748,45043,230784
231273,45043,230760
231754,45043,230866
231324,45043,230902
231421,45043,230877
231556,45043,231191
231259,45043,231153
231420,45043,231113
231549,45043,230394
231391,45043,230393
231587,45043,230361
231802,45043,230755
231547,45043,230701
231548,45043,230702
231800,45043,230302
231274,45043,230300
231740,45043,230312
231303,45043,230323
231459,45043,231335
231769,45043,231324
231718,45043,231318
231674,45043,231320
231790,45043,231315
231693,45043,231342
231746,45043,231350
231526,45043,231401
231531,45043,231409
231218,45043,231307
231794,45043,231305
231608,45043,231303
231678,45043,231275
231516,45043,231216
231240,45043,231214
231677,45043,231219
231252,45043,231223
231679,45043,231274
231659,45043,19313
231697,45043,19312
231309,45043,19310
231612,45043,19308
231398,45043,19309
231400,45043,20356
231771,45043,20358
231627,45043,15915
231631,45043,15910
231199,45043,15916
231713,45043,15847
231341,45043,15909
231696,45043,15849
231682,45043,15089
231432,45043,15087
231333,45043,15085
231512,45043,15086
231575,45043,15083
231675,45043,15084
231310,45043,15082
231433,45043,16597
231441,45043,16594
231203,45043,16658
231469,45043,16900
231730,45043,16589
231603,45043,16590
231698,45043,16592
231415,45043,17505
231308,45043,17468
231330,45043,17473
231387,45043,17406
231237,45043,17405
231335,45043,17407
231700,45043,17424
231266,45043,17418
231676,45043,17411
231764,45043,17410
231367,45043,17412
231501,45043,241344
231458,45043,241272
231338,45043,241276
231807,45043,241172
231255,45043,241166
231536,45043,241179
231651,45043,241554
231528,45043,241566
231195,45043,241671
231468,45043,241385
231384,45043,241503
231236,45043,241391
231238,45043,241048
231658,45043,241050
231571,45043,241077
231232,45043,241165
231231,45043,241164
231269,45043,241158
231397,45043,240875
231284,45043,240986
231723,45043,240836
231451,45043,240995
231285,45043,240992
231494,45043,240997
231299,45043,241004
231590,45043,240835
231405,45043,240789
231492,45043,240725
231793,45043,240773
231641,45043,240663
231558,45043,240608
231312,45043,240393
231763,45043,240373
231650,45043,240454
231463,45043,240472
231390,45043,240535
231431,45043,240511
231487,45043,238566
231249,45043,238550
231317,45043,238567
231439,45043,238536
231293,45043,238526
231289,45043,238519
231773,45043,239021
231318,45043,238793
231467,45043,238823
231796,45043,239989
231207,45043,239176
231508,45043,239089
231507,45043,242330
231477,45043,242000
231570,45043,242074
231481,45043,241995
231447,45043,241999
231811,45043,241790
231376,45043,241802
231491,45043,241673
231774,45043,241870
231424,45043,241938
231216,45043,242530
231745,45043,242628
231665,45043,242588
231393,45043,242665
231683,45043,242629
231349,45043,242705
231751,45043,242428
231643,45043,242368
231566,45043,242333
231621,45043,242448
231215,45043,242439
231551,45043,242434
231812,45043,243136
231253,45043,242947
231440,45043,243168
231765,45043,243232
231286,45043,243163
231518,45043,242755
231362,45043,242710
231506,45043,242754
231646,45043,242848
231291,45043,242850
231372,45043,242853
231428,45043,242860
231707,45043,243304
231254,45043,243314
231197,45043,243385
231606,45043,243356
231600,45043,243388
231734,45043,243386
231726,45043,243432
231781,45043,243556
231500,45043,243393
231370,45043,243639
231625,45043,243558
231586,45043,243728
231684,45043,243691
231461,45043,237175
231738,45043,237236
231610,45043,237312
231499,45043,237357
231616,45043,237361
231279,45043,237365
231662,45043,237430
231406,45043,238178
231409,45043,237481
231408,45043,237464
231617,45043,237445
231735,45043,238388
231505,45043,238387
231813,45043,238376
231708,45043,238369
231350,45043,238195
231466,45043,238487
231196,45043,238492
231717,45043,238488
231301,45043,238506
231714,45043,238500
231635,45043,236721
231719,45043,236750
231801,45043,236717
231750,45043,236764
231329,45043,236767
231645,45043,236753
231472,45043,236680
231464,45043,236676
231334,45043,236704
231564,45043,236712
231363,45043,236708
231490,45043,236671
231214,45043,236658
231504,45043,236648
231462,45043,236629
231510,45043,236645
231695,45043,236647
231401,45043,236595
231263,45043,235603
231437,45043,235290
231744,45043,235519
231759,45043,235595
231343,45043,235218
231434,45043,235227
231479,45043,235216
231712,45043,235213
231331,45043,235185
231545,45043,235228
231743,45043,235235
231618,45043,235234
231465,45043,235241
231758,45043,235237
231356,45043,235272
231267,45043,235273
231226,45043,235280
231737,45043,235282
231687,45043,235285
231753,45043,235270
231614,45043,235263
231596,45043,235259
231580,45043,235258
231810,45043,235254
231640,45043,234761
231270,45043,234735
231514,45043,234730
231413,45043,234732
231729,45043,234710
231364,45043,234699
231347,45043,234789
231818,45043,234785
231605,45043,234764
231792,45043,234780
231488,45043,235181
231787,45043,235055
231442,45043,235052
231427,45043,234695
231815,45043,234697
231521,45043,234539
231357,45043,231899
231534,45043,234533
231799,45043,231951
231224,45043,231431
231204,45043,231416
231234,45043,231433
231498,45043,231432
231747,45043,231772
231530,45043,231886
231247,45043,250154
231749,45043,250202
231280,45043,250042
231300,45043,250420
231689,45043,250606
231307,45043,250336
231242,45043,250204
231736,45043,248549
231403,45043,249902
231352,45043,250005
231453,45043,250028
231241,45043,248498
231626,45043,248417
231295,45043,245948
231296,45043,245959
231268,45043,250898
231473,45043,250948
231671,45043,250896
231557,45043,251031
231435,45043,251009
231210,45043,250950
231436,45043,250984
231323,45043,251421
231722,45043,251435
231824,45043,251358
231524,45043,251232
231208,45043,251194
231380,45043,251233
231732,45043,251336
231265,45043,244463
231647,45043,244594
231277,45043,244182
231582,45043,244260
231354,45043,244374
231632,45043,243731
231784,45043,243858
231702,45043,243800
231448,45043,243949
231583,45043,244114
231444,45043,243861
231250,45043,245719
231278,45043,245685
231271,45043,245415
231302,45043,245351
231527,45043,245920
231251,45043,245751
231276,45043,244647
231326,45043,244931
231340,45043,244705
231213,45043,245143
231607,45043,245068
231775,45043,245148
231588,45043,253457
231601,45043,253384
231211,45043,253267
231320,45043,253381
231660,45043,253195
231366,45043,253191
231653,45043,253089
231576,45043,253536
231598,45043,253543
231360,45043,253597
231681,45043,253881
231235,45043,253816
231554,45043,253972
231520,45043,254475
231613,45043,254545
231565,45043,254656
231766,45043,254454
231283,45043,254375
231230,45043,254459
231592,45043,254473
231414,45043,254222
231574,45043,254289
231670,45043,254366
231219,45043,254067
231782,45043,254211
231742,45043,253976
231559,45043,254056
231804,45043,252816
231546,45043,252740
231783,45043,252692
231369,45043,253012
231727,45043,253005
231777,45043,252906
231426,45043,252908
231591,45043,252548
231281,45043,252603
231577,45043,252646
231478,45043,252524
231416,45043,252520
231202,45043,252461
231724,45043,251689
231539,45043,251675
231634,45043,251784
231373,45043,251600
231248,45043,251529
231538,45043,251656
231445,45043,251626
231513,45043,252008
231561,45043,252023
231476,45043,251786
231731,45043,251915
231246,45043,252213
231314,45043,252184
231337,45043,252351
231798,45043,252117
231474,45043,263582
231305,45043,263953
231786,45043,263921
231728,45043,264221
231371,45043,264231
231395,45043,264258
231351,45043,263074
231389,45043,257268
231244,45043,257323
231497,45043,263021
231569,45043,264891
231438,45043,264290
231353,45043,264273
231262,45043,264976
231282,45043,264957
231261,45043,264975
231379,45043,264977
231624,45043,264979
231636,45043,265412
231419,45043,265415
231348,45043,265410
231377,45043,265418
231361,45043,265427
231820,45043,265509
231756,45043,265484
231257,45043,265506
231217,45043,265316
231806,45043,265407
231762,45043,265251
231639,45043,265312
231778,45043,265048
231637,45043,264998
231644,45043,265071
231821,45043,265174
231553,45043,265175
231311,45043,265230
231585,45043,256335
231522,45043,256264
231550,45043,256389
231535,45043,256424
231275,45043,256192
231306,45043,256259
231673,45043,255879
231200,45043,256077
231402,45043,256618
231690,45043,256848
231825,45043,256509
231721,45043,256564
231694,45043,256567
231620,45043,257179
231256,45043,256990
231239,45043,257198
231407,45043,257231
231290,45043,254922
231452,45043,255098
231304,45043,254839
231648,45043,254659
231622,45043,255255
231410,45043,255148
231599,45043,255220
231446,45043,255877
231602,45043,255826
231652,45043,255655
231611,45043,255647
231288,45043,255603
231761,45043,255352
231803,45043,255297
231198,45043,255447
231484,45043,266102
231544,45043,266083
231768,45043,266036
231814,45043,266037
231519,45043,266031
231482,45043,265959
231595,45043,265955
231496,45043,265957
231540,45043,265511
231342,45043,265612
231760,45043,265711
231455,45043,265721
231298,45043,265617
231449,45043,265856
231272,45043,265907
231227,45043,265921
231355,45043,265847
231654,45043,267103
231229,45043,267013
231396,45043,266816
231485,45043,266914
231321,45043,266989
231663,45043,267225
231664,45043,267226
231691,45043,267166
231710,45043,267231
231701,45043,267291
231578,45043,266513
231316,45043,266506
231515,45043,266275
231604,45043,266338
231584,45043,266344
231733,45043,266708
231706,45043,266697
231752,45043,266604
231292,45043,266610
231332,45043,270264
231258,45043,269948
231471,45043,270518
231201,45043,270497
231392,45043,269631
231375,45043,269824
231688,45043,269880
231315,45043,269581
231779,45043,269584
231808,45043,269630
231567,45043,268547
231568,45043,268614
231755,45043,268825
231460,45043,268822
231537,45043,268749
231661,45043,269394
231336,45043,269387
231417,45043,268826
231725,45043,269098
231785,45043,267608
231423,45043,267610
231686,45043,267622
231359,45043,267693
231483,45043,267294
231243,45043,267298
231630,45043,267411
231385,45043,267536
231767,45043,268365
231411,45043,268079
231297,45043,268221
231741,45043,268456
231797,45043,268465
231382,45043,267839
231823,45043,267838
231205,45043,267817
231381,45043,267742
231523,45043,271813
231533,45043,271809
231597,45043,271853
231623,45043,272050
231819,45043,271467
231704,45043,271616
231319,45043,271679
231313,45043,271647
231560,45043,271732
231412,45043,271320
231739,45043,271465
231542,45043,270862
231394,45043,271310
231430,45043,270836
231699,45043,270567
231581,45043,270799
231532,45043,270565
231795,45043,270529
180656,44510,255447
180876,44510,255563
181264,44510,255297
181226,44510,255352
180755,44510,255603
181126,44510,255655
181072,44510,255826
180899,44510,255877
181069,44510,255220
180906,44510,255098
181093,44510,255255
181121,44510,254659
180757,44510,254922
180767,44510,254839
180862,44510,257231
180703,44510,257198
180724,44510,256990
181161,44510,256848
181091,44510,257179
181164,44510,256567
181189,44510,256564
181280,44510,256509
180659,44510,256077
181147,44510,255879
180768,44510,256259
181002,44510,256424
181017,44510,256389
181055,44510,256335
181026,44510,257874
180709,44510,257323
180817,44510,263074
180934,44510,263582
181258,44510,252117
180798,44510,252351
180712,44510,252213
180778,44510,252184
181198,44510,251915
180936,44510,251786
181032,44510,252023
180976,44510,252008
180898,44510,251626
180839,44510,251600
180715,44510,251529
181104,44510,251784
181193,44510,251689
181007,44510,251656
180661,44510,252461
180869,44510,252520
180938,44510,252524
181047,44510,252646
180748,44510,252603
181063,44510,252548
180878,44510,252908
181242,44510,252906
181195,44510,253005
181246,44510,252692
181013,44510,252740
181265,44510,252816
181031,44510,254056
181210,44510,253976
181245,44510,254211
180681,44510,254067
181144,44510,254366
181044,44510,254289
180867,44510,254222
180692,44510,254459
181230,44510,254454
181036,44510,254656
181083,44510,254545
180986,44510,254475
181023,44510,253972
180699,44510,253816
181155,44510,253881
180827,44510,253597
181068,44510,253543
181046,44510,253536
181127,44510,253089
180835,44510,253012
180832,44510,253191
181135,44510,253195
180673,44510,253267
181071,44510,253384
181058,44510,253457
181240,44510,245148
181077,44510,245068
180675,44510,245143
180803,44510,244705
180787,44510,244931
180741,44510,244647
180719,44510,245751
180800,44510,245729
180718,44510,245719
180994,44510,245920
180765,44510,245351
180744,44510,245685
181054,44510,244114
180901,44510,243949
181173,44510,243800
181247,44510,243858
181102,44510,243731
180820,44510,244374
181052,44510,244260
180742,44510,244182
181120,44510,244594
181090,44510,244515
180730,44510,244463
181201,44510,251336
180667,44510,251194
180988,44510,251232
181279,44510,251358
